Beryl
crystal_structure 6
space_group 192
0, 0
0.01, 2
0.02, 0
0.03, 2
0.04, 1
0.05, 5
0.06, 0
0.07, 3
0.08, 0
0.09, 3
0.1, 1
0.11, 4
0.12, 2
0.13, 2
0.14, 3
0.15, 1
0.16, 2
0.17, 2
0.18, 4
0.19, 2
0.2, 2
0.21, 2
0.22, 3
0.23, 3
0.24, 1
0.25, 1
0.26, 1
0.27, 1
0.28, 0
0.29, 1
0.3, 2
0.31, 3
0.32, 0
0.33, 2
0.34, 0
0.35, 4
0.36, 0
0.37, 1
0.38, 3
0.39, 3
0.4, 1
0.41, 2
0.42, 0
0.43, 1
0.44, 2
0.45, 1
0.46, 2
0.47, 1
0.48, 1
0.49, 3
0.5, 2
0.51, 4
0.52, 3
0.53, 5
0.54, 0
0.55, 1
0.56, 0
0.57, 2
0.58, 4
0.59, 1
0.6, 1
0.61, 3
0.62, 1
0.63, 1
0.64, 1
0.65, 1
0.66, 0
0.67, 0
0.68, 4
0.69, 4
0.7, 3
0.71, 3
0.72, 3
0.73, 3
0.74, 0
0.75, 1
0.76, 1
0.77, 4
0.78, 1
0.79, 1
0.8, 2
0.81, 1
0.82, 1
0.83, 2
0.84, 1
0.85, 1
0.86, 0
0.87, 1
0.88, 1
0.89, 2
0.9, 0
0.91, 1
0.92, 0
0.93, 3
0.94, 0
0.95, 2
0.96, 2
0.97, 3
0.98, 3
0.99, 0
1, 2
1.01, 1
1.02, 1
1.03, 0
1.04, 1
1.05, 2
1.06, 3
1.07, 0
1.08, 2
1.09, 1
1.1, 2
1.11, 1
1.12, 2
1.13, 2
1.14, 2
1.15, 2
1.16, 2
1.17, 1
1.18, 1
1.19, 2
1.2, 2
1.21, 4
1.22, 1
1.23, 2
1.24, 3
1.25, 3
1.26, 0
1.27, 0
1.28, 5
1.29, 2
1.3, 1
1.31, 3
1.32, 3
1.33, 2
1.34, 1
1.35, 2
1.36, 0
1.37, 3
1.38, 2
1.39, 1
1.4, 1
1.41, 2
1.42, 2
1.43, 3
1.44, 1
1.45, 2
1.46, 0
1.47, 2
1.48, 5
1.49, 4
1.5, 1
1.51, 1
1.52, 0
1.53, 2
1.54, 0
1.55, 4
1.56, 3
1.57, 1
1.58, 2
1.59, 1
1.6, 1
1.61, 3
1.62, 0
1.63, 0
1.64, 3
1.65, 4
1.66, 3
1.67, 1
1.68, 1
1.69, 1
1.7, 2
1.71, 2
1.72, 0
1.73, 3
1.74, 2
1.75, 2
1.76, 0
1.77, 2
1.78, 2
1.79, 4
1.8, 2
1.81, 1
1.82, 4
1.83, 1
1.84, 1
1.85, 5
1.86, 1
1.87, 3
1.88, 1
1.89, 1
1.9, 3
1.91, 2
1.92, 0
1.93, 1
1.94, 2
1.95, 2
1.96, 0
1.97, 3
1.98, 3
1.99, 5
2, 1
2.01, 1
2.02, 2
2.03, 2
2.04, 1
2.05, 1
2.06, 0
2.07, 2
2.08, 2
2.09, 0
2.1, 2
2.11, 1
2.12, 3
2.13, 2
2.14, 2
2.15, 2
2.16, 3
2.17, 3
2.18, 2
2.19, 1
2.2, 0
2.21, 3
2.22, 1
2.23, 3
2.24, 0
2.25, 0
2.26, 0
2.27, 4
2.28, 0
2.29, 0
2.3, 2
2.31, 2
2.32, 0
2.33, 4
2.34, 2
2.35, 2
2.36, 3
2.37, 1
2.38, 1
2.39, 2
2.4, 1
2.41, 1
2.42, 1
2.43, 4
2.44, 3
2.45, 1
2.46, 1
2.47, 0
2.48, 2
2.49, 2
2.5, 1
2.51, 4
2.52, 1
2.53, 3
2.54, 1
2.55, 2
2.56, 2
2.57, 4
2.58, 0
2.59, 1
2.6, 0
2.61, 3
2.62, 1
2.63, 2
2.64, 1
2.65, 1
2.66, 0
2.67, 1
2.68, 1
2.69, 3
2.7, 0
2.71, 1
2.72, 0
2.73, 4
2.74, 2
2.75, 3
2.76, 0
2.77, 2
2.78, 1
2.79, 2
2.8, 0
2.81, 2
2.82, 0
2.83, 2
2.84, 0
2.85, 3
2.86, 0
2.87, 1
2.88, 0
2.89, 1
2.9, 1
2.91, 1
2.92, 4
2.93, 3
2.94, 1
2.95, 0
2.96, 2
2.97, 0
2.98, 0
2.99, 0
3, 1
3.01, 4
3.02, 2
3.03, 1
3.04, 0
3.05, 4
3.06, 0
3.07, 1
3.08, 0
3.09, 0
3.1, 3
3.11, 0
3.12, 0
3.13, 1
3.14, 1
3.15, 0
3.16, 1
3.17, 2
3.18, 0
3.19, 1
3.2, 2
3.21, 1
3.22, 2
3.23, 2
3.24, 1
3.25, 1
3.26, 1
3.27, 2
3.28, 2
3.29, 2
3.3, 1
3.31, 1
3.32, 3
3.33, 3
3.34, 2
3.35, 0
3.36, 0
3.37, 2
3.38, 2
3.39, 1
3.4, 1
3.41, 1
3.42, 2
3.43, 0
3.44, 1
3.45, 1
3.46, 2
3.47, 2
3.48, 2
3.49, 1
3.5, 2
3.51, 2
3.52, 1
3.53, 0
3.54, 1
3.55, 3
3.56, 2
3.57, 2
3.58, 2
3.59, 0
3.6, 1
3.61, 1
3.62, 3
3.63, 2
3.64, 0
3.65, 3
3.66, 5
3.67, 4
3.68, 3
3.69, 2
3.7, 1
3.71, 1
3.72, 0
3.73, 3
3.74, 2
3.75, 0
3.76, 1
3.77, 1
3.78, 3
3.79, 1
3.8, 1
3.81, 0
3.82, 0
3.83, 1
3.84, 2
3.85, 1
3.86, 2
3.87, 0
3.88, 2
3.89, 1
3.9, 1
3.91, 0
3.92, 0
3.93, 2
3.94, 0
3.95, 0
3.96, 0
3.97, 1
3.98, 3
3.99, 2
4, 2
4.01, 1
4.02, 2
4.03, 0
4.04, 0
4.05, 2
4.06, 1
4.07, 1
4.08, 1
4.09, 2
4.1, 0
4.11, 4
4.12, 0
4.13, 1
4.14, 0
4.15, 1
4.16, 0
4.17, 2
4.18, 0
4.19, 1
4.2, 2
4.21, 1
4.22, 5
4.23, 1
4.24, 1
4.25, 2
4.26, 3
4.27, 1
4.28, 2
4.29, 3
4.3, 1
4.31, 2
4.32, 1
4.33, 1
4.34, 3
4.35, 0
4.36, 1
4.37, 1
4.38, 2
4.39, 0
4.4, 2
4.41, 3
4.42, 0
4.43, 0
4.44, 2
4.45, 0
4.46, 0
4.47, 3
4.48, 4
4.49, 2
4.5, 1
4.51, 3
4.52, 2
4.53, 1
4.54, 3
4.55, 0
4.56, 0
4.57, 1
4.58, 1
4.59, 0
4.6, 3
4.61, 1
4.62, 1
4.63, 2
4.64, 1
4.65, 0
4.66, 1
4.67, 0
4.68, 2
4.69, 1
4.7, 1
4.71, 2
4.72, 0
4.73, 0
4.74, 0
4.75, 1
4.76, 2
4.77, 0
4.78, 1
4.79, 2
4.8, 0
4.81, 1
4.82, 1
4.83, 1
4.84, 3
4.85, 2
4.86, 1
4.87, 0
4.88, 4
4.89, 0
4.9, 0
4.91, 1
4.92, 2
4.93, 0
4.94, 4
4.95, 3
4.96, 3
4.97, 5
4.98, 7
4.99, 5
5, 6
5.01, 8
5.02, 10
5.03, 12
5.04, 12
5.05, 15
5.06, 14
5.07, 12
5.08, 6
5.09, 4
5.1, 4
5.11, 3
5.12, 3
5.13, 4
5.14, 2
5.15, 0
5.16, 1
5.17, 2
5.18, 2
5.19, 2
5.2, 2
5.21, 0
5.22, 1
5.23, 1
5.24, 1
5.25, 0
5.26, 4
5.27, 0
5.28, 2
5.29, 3
5.3, 1
5.31, 1
5.32, 1
5.33, 0
5.34, 2
5.35, 1
5.36, 0
5.37, 1
5.38, 4
5.39, 0
5.4, 2
5.41, 0
5.42, 0
5.43, 0
5.44, 0
5.45, 0
5.46, 0
5.47, 1
5.48, 2
5.49, 2
5.5, 0
5.51, 0
5.52, 0
5.53, 2
5.54, 0
5.55, 1
5.56, 0
5.57, 1
5.58, 0
5.59, 3
5.6, 2
5.61, 0
5.62, 0
5.63, 1
5.64, 1
5.65, 2
5.66, 0
5.67, 3
5.68, 3
5.69, 4
5.7, 2
5.71, 3
5.72, 8
5.73, 3
5.74, 5
5.75, 5
5.76, 5
5.77, 7
5.78, 4
5.79, 4
5.8, 6
5.81, 7
5.82, 7
5.83, 7
5.84, 8
5.85, 6
5.86, 8
5.87, 9
5.88, 10
5.89, 9
5.9, 13
5.91, 13
5.92, 14
5.93, 13
5.94, 19
5.95, 26
5.96, 32
5.97, 34
5.98, 47
5.99, 55
6, 66
6.01, 77
6.02, 81
6.03, 112
6.04, 130
6.05, 167
6.06, 219
6.07, 308
6.08, 397
6.09, 507
6.1, 669
6.11, 822
6.12, 980
6.13, 1000
6.14, 968
6.15, 801
6.16, 588
6.17, 420
6.18, 242
6.19, 151
6.2, 83
6.21, 53
6.22, 45
6.23, 39
6.24, 30
6.25, 25
6.26, 23
6.27, 21
6.28, 19
6.29, 18
6.3, 13
6.31, 14
6.32, 13
6.33, 13
6.34, 10
6.35, 8
6.36, 7
6.37, 6
6.38, 7
6.39, 7
