Dickite
crystal_structure 2
space_group 9
0, 0
0.01, 3
0.02, 0
0.03, 1
0.04, 0
0.05, 1
0.06, 1
0.07, 0
0.08, 0
0.09, 1
0.1, 0
0.11, 0
0.12, 2
0.13, 0
0.14, 2
0.15, 2
0.16, 2
0.17, 1
0.18, 1
0.19, 2
0.2, 1
0.21, 1
0.22, 2
0.23, 1
0.24, 0
0.25, 2
0.26, 1
0.27, 2
0.28, 0
0.29, 2
0.3, 2
0.31, 1
0.32, 2
0.33, 2
0.34, 2
0.35, 2
0.36, 1
0.37, 1
0.38, 1
0.39, 1
0.4, 2
0.41, 1
0.42, 1
0.43, 1
0.44, 0
0.45, 1
0.46, 1
0.47, 3
0.48, 3
0.49, 1
0.5, 2
0.51, 2
0.52, 1
0.53, 1
0.54, 1
0.55, 1
0.56, 1
0.57, 1
0.58, 2
0.59, 2
0.6, 3
0.61, 3
0.62, 3
0.63, 1
0.64, 2
0.65, 4
0.66, 1
0.67, 2
0.68, 4
0.69, 1
0.7, 1
0.71, 1
0.72, 0
0.73, 1
0.74, 1
0.75, 1
0.76, 2
0.77, 2
0.78, 3
0.79, 1
0.8, 2
0.81, 3
0.82, 2
0.83, 4
0.84, 2
0.85, 2
0.86, 2
0.87, 2
0.88, 3
0.89, 1
0.9, 1
0.91, 0
0.92, 2
0.93, 0
0.94, 2
0.95, 1
0.96, 2
0.97, 4
0.98, 2
0.99, 2
1, 0
1.01, 0
1.02, 0
1.03, 1
1.04, 1
1.05, 1
1.06, 0
1.07, 1
1.08, 0
1.09, 0
1.1, 1
1.11, 1
1.12, 0
1.13, 0
1.14, 0
1.15, 0
1.16, 1
1.17, 1
1.18, 0
1.19, 0
1.2, 1
1.21, 0
1.22, 0
1.23, 0
1.24, 0
1.25, 0
1.26, 1
1.27, 0
1.28, 1
1.29, 0
1.3, 0
1.31, 0
1.32, 0
1.33, 1
1.34, 1
1.35, 0
1.36, 0
1.37, 1
1.38, 0
1.39, 1
1.4, 0
1.41, 1
1.42, 0
1.43, 0
1.44, 0
1.45, 1
1.46, 0
1.47, 0
1.48, 0
1.49, 0
1.5, 0
1.51, 0
1.52, 0
1.53, 0
1.54, 0
1.55, 0
1.56, 0
1.57, 1
1.58, 2
1.59, 0
1.6, 1
1.61, 0
1.62, 0
1.63, 0
1.64, 1
1.65, 2
1.66, 0
1.67, 1
1.68, 0
1.69, 2
1.7, 2
1.71, 1
1.72, 2
1.73, 0
1.74, 2
1.75, 1
1.76, 1
1.77, 1
1.78, 0
1.79, 1
1.8, 1
1.81, 1
1.82, 3
1.83, 0
1.84, 1
1.85, 2
1.86, 2
1.87, 1
1.88, 0
1.89, 2
1.9, 0
1.91, 0
1.92, 2
1.93, 1
1.94, 0
1.95, 3
1.96, 0
1.97, 0
1.98, 1
1.99, 1
2, 0
2.01, 1
2.02, 2
2.03, 1
2.04, 0
2.05, 0
2.06, 2
2.07, 3
2.08, 1
2.09, 3
2.1, 1
2.11, 1
2.12, 1
2.13, 1
2.14, 1
2.15, 2
2.16, 2
2.17, 1
2.18, 2
2.19, 2
2.2, 1
2.21, 2
2.22, 1
2.23, 2
2.24, 1
2.25, 2
2.26, 2
2.27, 3
2.28, 3
2.29, 0
2.3, 0
2.31, 1
2.32, 2
2.33, 2
2.34, 1
2.35, 2
2.36, 1
2.37, 1
2.38, 2
2.39, 1
2.4, 1
2.41, 1
2.42, 0
2.43, 1
2.44, 1
2.45, 2
2.46, 1
2.47, 1
2.48, 2
2.49, 0
2.5, 0
2.51, 3
2.52, 1
2.53, 2
2.54, 3
2.55, 1
2.56, 3
2.57, 1
2.58, 2
2.59, 2
2.6, 2
2.61, 2
2.62, 3
2.63, 0
2.64, 1
2.65, 1
2.66, 1
2.67, 1
2.68, 2
2.69, 2
2.7, 2
2.71, 2
2.72, 1
2.73, 0
2.74, 0
2.75, 1
2.76, 1
2.77, 3
2.78, 1
2.79, 2
2.8, 2
2.81, 3
2.82, 2
2.83, 3
2.84, 2
2.85, 1
2.86, 2
2.87, 2
2.88, 0
2.89, 3
2.9, 1
2.91, 0
2.92, 2
2.93, 2
2.94, 2
2.95, 0
2.96, 1
2.97, 2
2.98, 4
2.99, 1
3, 3
3.01, 0
3.02, 3
3.03, 1
3.04, 2
3.05, 1
3.06, 3
3.07, 1
3.08, 2
3.09, 1
3.1, 1
3.11, 0
3.12, 2
3.13, 1
3.14, 2
3.15, 1
3.16, 0
3.17, 0
3.18, 3
3.19, 0
3.2, 0
3.21, 1
3.22, 0
3.23, 2
3.24, 1
3.25, 1
3.26, 3
3.27, 1
