Petalite
crystal_structure 2
space_group 13
0, 0
0.01, 1
0.02, 0
0.03, 5
0.04, 8
0.05, 9
0.06, 5
0.07, 3
0.08, 8
0.09, 0
0.1, 1
0.11, 15
0.12, 6
0.13, 1
0.14, 6
0.15, 3
0.16, 10
0.17, 14
0.18, 12
0.19, 5
0.2, 1
0.21, 6
0.22, 4
0.23, 12
0.24, 11
0.25, 6
0.26, 14
0.27, 13
0.28, 8
0.29, 14
0.3, 11
0.31, 7
0.32, 8
0.33, 9
0.34, 22
0.35, 12
0.36, 9
0.37, 6
0.38, 3
0.39, 12
0.4, 4
0.41, 16
0.42, 15
0.43, 9
0.44, 9
0.45, 14
0.46, 9
0.47, 14
0.48, 10
0.49, 11
0.5, 12
0.51, 6
0.52, 13
0.53, 8
0.54, 15
0.55, 8
0.56, 13
0.57, 15
0.58, 6
0.59, 6
0.6, 14
0.61, 14
0.62, 15
0.63, 7
0.64, 8
0.65, 16
0.66, 10
0.67, 7
0.68, 14
0.69, 3
0.7, 8
0.71, 3
0.72, 8
0.73, 8
0.74, 3
0.75, 6
0.76, 4
0.77, 12
0.78, 5
0.79, 7
0.8, 9
0.81, 10
0.82, 10
0.83, 5
0.84, 2
0.85, 5
0.86, 4
0.87, 3
0.88, 1
0.89, 4
0.9, 3
0.91, 10
0.92, 3
0.93, 8
0.94, 1
0.95, 0
0.96, 1
0.97, 6
0.98, 2
0.99, 6
1, 0
1.01, 2
1.02, 5
1.03, 3
1.04, 12
1.05, 2
1.06, 3
1.07, 8
1.08, 11
1.09, 0
1.1, 6
1.11, 3
1.12, 2
1.13, 3
1.14, 6
1.15, 1
1.16, 6
1.17, 8
1.18, 6
1.19, 0
1.2, 2
1.21, 1
1.22, 4
1.23, 2
1.24, 6
1.25, 8
1.26, 6
1.27, 7
1.28, 5
1.29, 9
1.3, 6
1.31, 10
1.32, 1
1.33, 1
1.34, 6
1.35, 4
1.36, 4
1.37, 7
1.38, 0
1.39, 3
1.4, 13
1.41, 5
1.42, 5
1.43, 5
1.44, 8
1.45, 4
1.46, 5
1.47, 12
1.48, 8
1.49, 5
1.5, 0
1.51, 6
1.52, 4
1.53, 7
1.54, 1
1.55, 7
1.56, 9
1.57, 6
