Actinolite
crystal_structure 2
space_group 12
0, 0
0.01, 41
0.02, 30
0.03, 19
0.04, 14
0.05, 2
0.06, 11
0.07, 22
0.08, 26
0.09, 22
0.1, 27
0.11, 23
0.12, 27
0.13, 23
0.14, 8
0.15, 38
0.16, 33
0.17, 13
0.18, 13
0.19, 5
0.2, 47
0.21, 26
0.22, 8
0.23, 39
0.24, 36
0.25, 13
0.26, 20
0.27, 9
0.28, 33
0.29, 28
0.3, 7
0.31, 19
0.32, 28
0.33, 25
0.34, 47
0.35, 29
0.36, 25
0.37, 1
0.38, 9
0.39, 20
0.4, 0
0.41, 20
0.42, 6
0.43, 7
0.44, 4
0.45, 42
0.46, 35
0.47, 17
0.48, 4
0.49, 26
0.5, 28
0.51, 2
0.52, 50
0.53, 15
0.54, 6
0.55, 50
0.56, 6
0.57, 6
0.58, 23
0.59, 12
0.6, 23
0.61, 1
0.62, 43
0.63, 1
0.64, 23
0.65, 37
0.66, 23
0.67, 19
0.68, 8
0.69, 34
0.7, 19
0.71, 23
0.72, 28
0.73, 48
0.74, 3
0.75, 37
0.76, 1
0.77, 17
0.78, 30
0.79, 35
0.8, 33
0.81, 4
0.82, 0
0.83, 2
0.84, 19
0.85, 17
0.86, 21
0.87, 28
0.88, 19
0.89, 40
0.9, 20
0.91, 20
0.92, 27
0.93, 31
0.94, 25
0.95, 47
0.96, 36
0.97, 23
0.98, 25
0.99, 34
1, 45
1.01, 52
1.02, 29
1.03, 18
1.04, 16
1.05, 12
1.06, 32
1.07, 29
1.08, 18
1.09, 14
1.1, 10
1.11, 32
1.12, 1
1.13, 14
1.14, 19
1.15, 10
1.16, 25
1.17, 10
1.18, 32
1.19, 19
1.2, 14
1.21, 34
1.22, 10
1.23, 41
1.24, 3
1.25, 26
1.26, 66
1.27, 30
1.28, 19
1.29, 12
1.3, 19
1.31, 15
1.32, 13
1.33, 22
1.34, 30
1.35, 30
1.36, 33
1.37, 15
1.38, 24
1.39, 60
1.4, 24
1.41, 47
1.42, 20
1.43, 9
1.44, 9
1.45, 0
1.46, 16
1.47, 24
1.48, 11
1.49, 13
1.5, 2
1.51, 35
1.52, 33
1.53, 25
1.54, 25
1.55, 28
1.56, 3
1.57, 14
1.58, 10
1.59, 16
1.6, 19
1.61, 0
1.62, 50
1.63, 21
1.64, 23
1.65, 19
1.66, 16
1.67, 21
1.68, 16
1.69, 32
1.7, 7
1.71, 25
1.72, 5
1.73, 37
1.74, 28
1.75, 14
1.76, 34
1.77, 13
1.78, 30
1.79, 15
1.8, 19
1.81, 19
1.82, 28
1.83, 15
1.84, 33
1.85, 13
1.86, 8
1.87, 15
1.88, 35
1.89, 13
1.9, 37
1.91, 27
1.92, 25
1.93, 43
1.94, 16
1.95, 12
1.96, 12
1.97, 21
1.98, 10
1.99, 1
2, 28
2.01, 6
2.02, 19
2.03, 15
2.04, 26
2.05, 15
2.06, 22
2.07, 17
2.08, 22
2.09, 29
2.1, 24
2.11, 4
2.12, 38
2.13, 4
2.14, 33
2.15, 16
2.16, 20
2.17, 7
2.18, 1
2.19, 11
2.2, 31
2.21, 0
2.22, 5
2.23, 12
2.24, 21
2.25, 25
2.26, 27
2.27, 3
2.28, 5
2.29, 36
2.3, 5
2.31, 25
2.32, 21
2.33, 41
2.34, 6
2.35, 33
2.36, 15
2.37, 33
2.38, 4
2.39, 35
2.4, 15
2.41, 29
2.42, 20
2.43, 13
2.44, 42
2.45, 22
2.46, 27
2.47, 29
2.48, 25
2.49, 16
2.5, 21
2.51, 16
2.52, 5
2.53, 19
2.54, 34
2.55, 34
2.56, 2
2.57, 26
2.58, 23
2.59, 30
2.6, 12
2.61, 43
2.62, 6
2.63, 33
2.64, 18
2.65, 9
2.66, 24
2.67, 13
2.68, 31
2.69, 9
2.7, 42
2.71, 1
2.72, 1
2.73, 8
2.74, 31
2.75, 5
2.76, 22
2.77, 22
2.78, 14
2.79, 18
2.8, 25
2.81, 9
2.82, 20
2.83, 54
2.84, 16
2.85, 29
2.86, 16
2.87, 16
2.88, 10
2.89, 23
2.9, 21
2.91, 7
2.92, 10
2.93, 19
2.94, 1
2.95, 34
2.96, 5
2.97, 0
2.98, 5
2.99, 11
3, 7
3.01, 25
3.02, 11
3.03, 38
3.04, 23
3.05, 9
3.06, 26
3.07, 8
3.08, 22
3.09, 13
3.1, 8
3.11, 7
3.12, 9
3.13, 1
3.14, 29
3.15, 3
3.16, 23
3.17, 25
3.18, 27
3.19, 30
3.2, 27
3.21, 30
3.22, 3
3.23, 10
3.24, 8
3.25, 14
3.26, 3
3.27, 19
3.28, 10
3.29, 21
3.3, 23
3.31, 28
3.32, 39
3.33, 23
3.34, 10
3.35, 19
3.36, 25
3.37, 12
3.38, 19
3.39, 28
3.4, 30
3.41, 21
3.42, 1
3.43, 5
3.44, 5
3.45, 21
3.46, 21
3.47, 14
3.48, 5
3.49, 10
3.5, 8
3.51, 10
3.52, 46
3.53, 12
3.54, 2
3.55, 23
3.56, 14
3.57, 37
3.58, 12
3.59, 28
3.6, 26
3.61, 32
3.62, 23
3.63, 3
3.64, 17
3.65, 7
3.66, 8
3.67, 17
3.68, 17
3.69, 19
3.7, 1
3.71, 14
3.72, 17
3.73, 28
3.74, 21
3.75, 14
3.76, 27
3.77, 34
3.78, 5
3.79, 34
3.8, 12
3.81, 3
3.82, 7
3.83, 12
3.84, 1
3.85, 23
3.86, 12
3.87, 32
3.88, 1
3.89, 21
3.9, 25
3.91, 16
3.92, 29
3.93, 22
3.94, 22
3.95, 15
3.96, 19
3.97, 17
3.98, 17
3.99, 17
4, 0
4.01, 24
4.02, 26
4.03, 24
4.04, 10
4.05, 30
4.06, 28
4.07, 24
4.08, 10
4.09, 8
4.1, 0
4.11, 4
4.12, 6
4.13, 8
4.14, 1
4.15, 12
4.16, 37
4.17, 3
4.18, 10
4.19, 6
4.2, 8
4.21, 26
4.22, 26
4.23, 17
4.24, 23
4.25, 9
4.26, 21
4.27, 14
4.28, 3
4.29, 12
4.3, 20
4.31, 8
4.32, 14
4.33, 13
4.34, 9
4.35, 2
4.36, 20
4.37, 24
4.38, 4
4.39, 33
4.4, 31
4.41, 17
4.42, 13
4.43, 19
4.44, 30
4.45, 21
4.46, 37
4.47, 15
4.48, 28
4.49, 50
4.5, 30
4.51, 10
4.52, 48
4.53, 8
4.54, 37
4.55, 26
4.56, 6
4.57, 41
4.58, 17
4.59, 28
4.6, 25
4.61, 25
4.62, 39
4.63, 27
4.64, 25
4.65, 34
4.66, 30
4.67, 18
4.68, 45
4.69, 32
4.7, 41
4.71, 78
4.72, 63
4.73, 89
4.74, 80
4.75, 98
4.76, 87
4.77, 129
4.78, 167
4.79, 162
4.8, 182
4.81, 244
4.82, 215
4.83, 184
4.84, 226
4.85, 168
4.86, 61
4.87, 64
4.88, 44
4.89, 8
4.9, 15
4.91, 28
4.92, 8
4.93, 19
4.94, 17
4.95, 39
4.96, 41
4.97, 17
4.98, 19
4.99, 14
5, 3
5.01, 5
5.02, 29
5.03, 18
5.04, 25
5.05, 14
5.06, 25
5.07, 11
5.08, 5
5.09, 31
5.1, 0
5.11, 5
5.12, 1
5.13, 29
5.14, 29
5.15, 27
5.16, 5
5.17, 5
5.18, 34
5.19, 9
5.2, 36
5.21, 36
5.22, 36
5.23, 32
5.24, 10
5.25, 21
5.26, 15
5.27, 30
5.28, 21
5.29, 26
5.3, 46
5.31, 39
5.32, 28
5.33, 30
5.34, 37
5.35, 63
5.36, 12
5.37, 72
5.38, 48
5.39, 74
5.4, 79
5.41, 74
5.42, 101
5.43, 130
5.44, 150
5.45, 176
5.46, 261
5.47, 273
5.48, 402
5.49, 458
5.5, 633
5.51, 728
5.52, 906
5.53, 1000
5.54, 935
5.55, 878
5.56, 711
5.57, 500
5.58, 355
5.59, 169
5.6, 122
5.61, 80
5.62, 80
5.63, 38
5.64, 67
5.65, 38
5.66, 38
5.67, 49
5.68, 27
5.69, 53
5.7, 22
5.71, 42
5.72, 11
5.73, 16
5.74, 27
5.75, 33
5.76, 22
5.77, 16
5.78, 7
5.79, 11
5.8, 25
5.81, 22
5.82, 11
5.83, 3
5.84, 20
5.85, 23
5.86, 0
5.87, 0
5.88, 9
5.89, 1
5.9, 25
5.91, 14
5.92, 18
5.93, 16
5.94, 14
5.95, 7
5.96, 9
5.97, 5
5.98, 23
5.99, 16
6, 12
6.01, 1
6.02, 12
6.03, 21
6.04, 10
6.05, 4
6.06, 15
6.07, 24
6.08, 0
6.09, 6
6.1, 13
6.11, 6
6.12, 0
6.13, 28
6.14, 11
6.15, 22
6.16, 11
6.17, 13
6.18, 13
6.19, 4
6.2, 26
6.21, 11
6.22, 11
6.23, 1
6.24, 22
6.25, 9
6.26, 31
6.27, 20
6.28, 2
6.29, 29
6.3, 20
6.31, 36
6.32, 22
6.33, 1
